ID,KP,AP,F10.7,DENSITY
1736520,2.30E+01,9.00E+00,1.30E+02,1.34E-12
1736580,2.30E+01,9.00E+00,1.30E+02,1.22E-12
1736640,2.30E+01,9.00E+00,1.30E+02,1.26E-12
1736700,2.30E+01,9.00E+00,1.30E+02,1.21E-12
1736760,2.30E+01,9.00E+00,1.30E+02,1.19E-12
1736820,2.30E+01,9.00E+00,1.30E+02,1.26E-12
1736880,2.30E+01,9.00E+00,1.30E+02,1.38E-12
1736940,2.30E+01,9.00E+00,1.30E+02,1.48E-12
1737000,2.30E+01,9.00E+00,1.30E+02,1.63E-12
1737060,2.30E+01,9.00E+00,1.30E+02,1.71E-12
1737120,2.30E+01,9.00E+00,1.30E+02,1.81E-12
1737180,2.30E+01,9.00E+00,1.30E+02,1.90E-12
1737240,2.30E+01,9.00E+00,1.30E+02,1.99E-12
1737300,2.30E+01,9.00E+00,1.30E+02,2.07E-12
1737360,2.30E+01,9.00E+00,1.30E+02,2.15E-12
1737420,2.30E+01,9.00E+00,1.30E+02,2.23E-12
1737480,2.30E+01,9.00E+00,1.30E+02,2.28E-12
1737540,2.30E+01,9.00E+00,1.30E+02,2.28E-12
1737600,2.30E+01,9.00E+00,1.30E+02,2.31E-12
1737660,2.30E+01,9.00E+00,1.30E+02,2.29E-12
1737720,2.30E+01,9.00E+00,1.30E+02,2.28E-12
1737780,2.30E+01,9.00E+00,1.30E+02,2.25E-12
1737840,2.30E+01,9.00E+00,1.30E+02,2.20E-12
1737900,2.30E+01,9.00E+00,1.30E+02,2.15E-12
1737960,2.30E+01,9.00E+00,1.30E+02,2.08E-12
1738020,2.30E+01,9.00E+00,1.30E+02,2.03E-12
1738080,2.30E+01,9.00E+00,1.30E+02,1.98E-12
1738140,2.30E+01,9.00E+00,1.30E+02,1.97E-12
1738200,2.30E+01,9.00E+00,1.30E+02,1.90E-12
1738260,2.30E+01,9.00E+00,1.30E+02,1.92E-12
1738320,2.30E+01,9.00E+00,1.30E+02,1.90E-12
1738380,2.30E+01,9.00E+00,1.30E+02,1.97E-12
1738440,2.30E+01,9.00E+00,1.30E+02,1.89E-12
1738500,2.30E+01,9.00E+00,1.30E+02,1.88E-12
1738560,2.30E+01,9.00E+00,1.30E+02,1.81E-12
1738620,2.30E+01,9.00E+00,1.30E+02,1.57E-12
1738680,2.30E+01,9.00E+00,1.30E+02,1.68E-12
1738740,2.30E+01,9.00E+00,1.30E+02,1.72E-12
1738800,3.00E+01,1.50E+01,1.30E+02,1.63E-12
1738860,3.00E+01,1.50E+01,1.30E+02,1.78E-12
1738920,3.00E+01,1.50E+01,1.30E+02,2.00E-12
1738980,3.00E+01,1.50E+01,1.30E+02,1.96E-12
1739040,3.00E+01,1.50E+01,1.30E+02,1.93E-12
1739100,3.00E+01,1.50E+01,1.30E+02,1.72E-12
1739160,3.00E+01,1.50E+01,1.30E+02,2.07E-12
1739220,3.00E+01,1.50E+01,1.30E+02,2.11E-12
1739280,3.00E+01,1.50E+01,1.30E+02,2.13E-12
1739340,3.00E+01,1.50E+01,1.30E+02,2.22E-12
1739400,3.00E+01,1.50E+01,1.30E+02,2.29E-12
1739460,3.00E+01,1.50E+01,1.30E+02,2.33E-12
1739520,3.00E+01,1.50E+01,1.30E+02,2.67E-12
1739580,3.00E+01,1.50E+01,1.30E+02,2.83E-12
1739640,3.00E+01,1.50E+01,1.30E+02,2.92E-12
1739700,3.00E+01,1.50E+01,1.30E+02,3.08E-12
1739760,3.00E+01,1.50E+01,1.30E+02,3.17E-12
1739820,3.00E+01,1.50E+01,1.30E+02,3.29E-12
1739880,3.00E+01,1.50E+01,1.30E+02,3.35E-12
1739940,3.00E+01,1.50E+01,1.30E+02,3.41E-12
1740000,3.00E+01,1.50E+01,1.30E+02,3.58E-12
1740060,3.00E+01,1.50E+01,1.30E+02,3.74E-12
1740120,3.00E+01,1.50E+01,1.30E+02,3.88E-12
1740180,3.00E+01,1.50E+01,1.30E+02,4.06E-12
1740240,3.00E+01,1.50E+01,1.30E+02,4.23E-12
1740300,3.00E+01,1.50E+01,1.30E+02,4.39E-12
1740360,3.00E+01,1.50E+01,1.30E+02,4.55E-12
1740420,3.00E+01,1.50E+01,1.30E+02,4.74E-12
1740480,3.00E+01,1.50E+01,1.30E+02,4.85E-12
1740540,3.00E+01,1.50E+01,1.30E+02,4.91E-12
1740600,3.00E+01,1.50E+01,1.30E+02,4.82E-12
1740660,3.00E+01,1.50E+01,1.30E+02,4.82E-12
1740720,3.00E+01,1.50E+01,1.30E+02,4.76E-12
1740780,3.00E+01,1.50E+01,1.30E+02,4.73E-12
1740840,3.00E+01,1.50E+01,1.30E+02,4.50E-12
1740900,3.00E+01,1.50E+01,1.30E+02,4.24E-12
1740960,3.00E+01,1.50E+01,1.30E+02,4.07E-12
1741020,3.00E+01,1.50E+01,1.30E+02,3.92E-12
1741080,3.00E+01,1.50E+01,1.30E+02,3.67E-12
1741140,3.00E+01,1.50E+01,1.30E+02,3.38E-12
1741200,3.00E+01,1.50E+01,1.30E+02,3.25E-12
1741260,3.00E+01,1.50E+01,1.30E+02,3.23E-12
1741320,3.00E+01,1.50E+01,1.30E+02,3.30E-12
1741380,3.00E+01,1.50E+01,1.30E+02,3.07E-12
1741440,3.00E+01,1.50E+01,1.30E+02,3.00E-12
1741500,3.00E+01,1.50E+01,1.30E+02,2.67E-12
1741560,3.00E+01,1.50E+01,1.30E+02,2.51E-12
1741620,3.00E+01,1.50E+01,1.30E+02,2.48E-12
1741680,3.00E+01,1.50E+01,1.30E+02,2.48E-12
1741740,3.00E+01,1.50E+01,1.30E+02,2.34E-12
1741800,3.00E+01,1.50E+01,1.30E+02,2.20E-12
1741860,3.00E+01,1.50E+01,1.30E+02,1.95E-12
1741920,3.00E+01,1.50E+01,1.30E+02,1.96E-12
1741980,3.00E+01,1.50E+01,1.30E+02,1.91E-12
1742040,3.00E+01,1.50E+01,1.30E+02,1.78E-12
1742100,3.00E+01,1.50E+01,1.30E+02,1.75E-12
1742160,3.00E+01,1.50E+01,1.30E+02,1.39E-12
1742220,3.00E+01,1.50E+01,1.30E+02,1.48E-12
1742280,3.00E+01,1.50E+01,1.30E+02,1.48E-12
1742340,3.00E+01,1.50E+01,1.30E+02,1.54E-12
1742400,3.00E+01,1.50E+01,1.30E+02,1.54E-12
1742460,3.00E+01,1.50E+01,1.30E+02,1.63E-12
1742520,3.00E+01,1.50E+01,1.30E+02,1.75E-12
1742580,3.00E+01,1.50E+01,1.30E+02,1.82E-12
1742640,3.00E+01,1.50E+01,1.30E+02,1.84E-12
1742700,3.00E+01,1.50E+01,1.30E+02,1.85E-12
1742760,3.00E+01,1.50E+01,1.30E+02,1.86E-12
1742820,3.00E+01,1.50E+01,1.30E+02,1.87E-12
1742880,3.00E+01,1.50E+01,1.30E+02,1.95E-12
1742940,3.00E+01,1.50E+01,1.30E+02,2.00E-12
1743000,3.00E+01,1.50E+01,1.30E+02,2.04E-12
1743060,3.00E+01,1.50E+01,1.30E+02,2.09E-12
1743120,3.00E+01,1.50E+01,1.30E+02,2.07E-12
1743180,3.00E+01,1.50E+01,1.30E+02,2.11E-12
1743240,3.00E+01,1.50E+01,1.30E+02,2.13E-12
1743300,3.00E+01,1.50E+01,1.30E+02,2.11E-12
1743360,3.00E+01,1.50E+01,1.30E+02,2.09E-12
1743420,3.00E+01,1.50E+01,1.30E+02,2.06E-12
1743480,3.00E+01,1.50E+01,1.30E+02,2.06E-12
1743540,3.00E+01,1.50E+01,1.30E+02,2.08E-12
1743600,3.00E+01,1.50E+01,1.30E+02,2.08E-12
1743660,3.00E+01,1.50E+01,1.30E+02,2.02E-12
1743720,3.00E+01,1.50E+01,1.30E+02,1.99E-12
1743780,3.00E+01,1.50E+01,1.30E+02,2.01E-12
1743840,3.00E+01,1.50E+01,1.30E+02,2.04E-12
1743900,3.00E+01,1.50E+01,1.30E+02,2.04E-12
1743960,3.00E+01,1.50E+01,1.30E+02,1.98E-12
1744020,3.00E+01,1.50E+01,1.30E+02,1.95E-12
1744080,3.00E+01,1.50E+01,1.30E+02,1.94E-12
1744140,3.00E+01,1.50E+01,1.30E+02,1.85E-12
1744200,3.00E+01,1.50E+01,1.30E+02,1.80E-12
1744260,3.00E+01,1.50E+01,1.30E+02,1.76E-12
1744320,3.00E+01,1.50E+01,1.30E+02,1.72E-12
1744380,3.00E+01,1.50E+01,1.30E+02,1.71E-12
1744440,3.00E+01,1.50E+01,1.30E+02,1.77E-12
1744500,3.00E+01,1.50E+01,1.30E+02,1.95E-12
1744560,3.00E+01,1.50E+01,1.30E+02,2.40E-12
1744620,3.00E+01,1.50E+01,1.30E+02,2.79E-12
1744680,3.00E+01,1.50E+01,1.30E+02,2.52E-12
1744740,3.00E+01,1.50E+01,1.30E+02,2.29E-12
1744800,3.00E+01,1.50E+01,1.30E+02,2.30E-12
1744860,3.00E+01,1.50E+01,1.30E+02,2.44E-12
1744920,3.00E+01,1.50E+01,1.30E+02,2.31E-12
1744980,3.00E+01,1.50E+01,1.30E+02,2.56E-12
1745040,3.00E+01,1.50E+01,1.30E+02,2.71E-12
1745100,3.00E+01,1.50E+01,1.30E+02,2.83E-12
1745160,3.00E+01,1.50E+01,1.30E+02,2.97E-12
1745220,3.00E+01,1.50E+01,1.30E+02,3.08E-12
1745280,3.00E+01,1.50E+01,1.30E+02,3.40E-12
1745340,3.00E+01,1.50E+01,1.30E+02,3.53E-12
1745400,3.00E+01,1.50E+01,1.30E+02,3.56E-12
1745460,3.00E+01,1.50E+01,1.30E+02,3.64E-12
1745520,3.00E+01,1.50E+01,1.30E+02,3.78E-12
1745580,3.00E+01,1.50E+01,1.30E+02,3.92E-12
1745640,3.00E+01,1.50E+01,1.30E+02,4.02E-12
1745700,3.00E+01,1.50E+01,1.30E+02,4.14E-12
1745760,3.00E+01,1.50E+01,1.30E+02,4.22E-12
1745820,3.00E+01,1.50E+01,1.30E+02,4.30E-12
1745880,3.00E+01,1.50E+01,1.30E+02,4.38E-12
1745940,3.00E+01,1.50E+01,1.30E+02,4.41E-12
1746000,3.00E+01,1.50E+01,1.30E+02,4.42E-12
1746060,3.00E+01,1.50E+01,1.30E+02,4.38E-12
1746120,3.00E+01,1.50E+01,1.30E+02,4.32E-12
1746180,3.00E+01,1.50E+01,1.30E+02,4.30E-12
1746240,3.00E+01,1.50E+01,1.30E+02,4.27E-12
1746300,3.00E+01,1.50E+01,1.30E+02,4.27E-12
1746360,3.00E+01,1.50E+01,1.30E+02,4.31E-12
1746420,3.00E+01,1.50E+01,1.30E+02,4.25E-12
1746480,3.00E+01,1.50E+01,1.30E+02,4.11E-12
1746540,3.00E+01,1.50E+01,1.30E+02,3.90E-12
1746600,3.00E+01,1.50E+01,1.30E+02,3.89E-12
1746660,3.00E+01,1.50E+01,1.30E+02,3.65E-12
1746720,3.00E+01,1.50E+01,1.30E+02,3.59E-12
1746780,3.00E+01,1.50E+01,1.30E+02,3.49E-12
1746840,3.00E+01,1.50E+01,1.30E+02,3.33E-12
1746900,3.00E+01,1.50E+01,1.30E+02,3.30E-12
1746960,3.00E+01,1.50E+01,1.30E+02,3.13E-12
1747020,3.00E+01,1.50E+01,1.30E+02,3.10E-12
1747080,3.00E+01,1.50E+01,1.30E+02,2.89E-12
1747140,3.00E+01,1.50E+01,1.30E+02,2.58E-12
1747200,3.00E+01,1.50E+01,1.30E+02,2.40E-12
1747260,3.00E+01,1.50E+01,1.30E+02,2.42E-12
1747320,3.00E+01,1.50E+01,1.30E+02,2.34E-12
1747380,3.00E+01,1.50E+01,1.30E+02,2.23E-12
1747440,3.00E+01,1.50E+01,1.30E+02,2.39E-12
1747500,3.00E+01,1.50E+01,1.30E+02,2.09E-12
1747560,3.00E+01,1.50E+01,1.30E+02,1.96E-12
1747620,3.00E+01,1.50E+01,1.30E+02,1.99E-12
1747680,3.00E+01,1.50E+01,1.30E+02,1.89E-12
1747740,3.00E+01,1.50E+01,1.30E+02,1.77E-12
1747800,3.00E+01,1.50E+01,1.30E+02,1.64E-12
1747860,3.00E+01,1.50E+01,1.30E+02,1.76E-12
1747920,3.00E+01,1.50E+01,1.30E+02,1.84E-12
1747980,3.00E+01,1.50E+01,1.30E+02,1.87E-12
1748040,3.00E+01,1.50E+01,1.30E+02,1.91E-12
1748100,3.00E+01,1.50E+01,1.30E+02,2.02E-12
1748160,3.00E+01,1.50E+01,1.30E+02,2.07E-12
1748220,3.00E+01,1.50E+01,1.30E+02,2.11E-12
1748280,3.00E+01,1.50E+01,1.30E+02,2.03E-12
1748340,3.00E+01,1.50E+01,1.30E+02,1.99E-12
1748400,3.00E+01,1.50E+01,1.30E+02,1.96E-12
1748460,3.00E+01,1.50E+01,1.30E+02,1.99E-12
1748520,3.00E+01,1.50E+01,1.30E+02,2.01E-12
1748580,3.00E+01,1.50E+01,1.30E+02,1.98E-12
1748640,3.00E+01,1.50E+01,1.30E+02,1.86E-12
1748700,3.00E+01,1.50E+01,1.30E+02,1.89E-12
1748760,3.00E+01,1.50E+01,1.30E+02,1.85E-12
1748820,3.00E+01,1.50E+01,1.30E+02,1.86E-12
1748880,3.00E+01,1.50E+01,1.30E+02,1.86E-12
1748940,3.00E+01,1.50E+01,1.30E+02,1.84E-12
1749000,3.00E+01,1.50E+01,1.30E+02,1.81E-12
1749060,3.00E+01,1.50E+01,1.30E+02,1.79E-12
1749120,3.00E+01,1.50E+01,1.30E+02,1.75E-12
1749180,3.00E+01,1.50E+01,1.30E+02,1.75E-12
1749240,3.00E+01,1.50E+01,1.30E+02,1.73E-12
1749300,3.00E+01,1.50E+01,1.30E+02,1.71E-12
1749360,3.00E+01,1.50E+01,1.30E+02,1.72E-12
1749420,3.00E+01,1.50E+01,1.30E+02,1.75E-12
1749480,3.00E+01,1.50E+01,1.30E+02,1.77E-12
1749540,3.00E+01,1.50E+01,1.30E+02,1.88E-12
1749600,3.70E+01,2.20E+01,1.30E+02,2.01E-12
1749660,3.70E+01,2.20E+01,1.30E+02,2.11E-12
1749720,3.70E+01,2.20E+01,1.30E+02,2.16E-12
1749780,3.70E+01,2.20E+01,1.30E+02,2.11E-12
1749840,3.70E+01,2.20E+01,1.30E+02,2.09E-12
1749900,3.70E+01,2.20E+01,1.30E+02,1.96E-12
1749960,3.70E+01,2.20E+01,1.30E+02,1.92E-12
1750020,3.70E+01,2.20E+01,1.30E+02,1.94E-12
1750080,3.70E+01,2.20E+01,1.30E+02,2.01E-12
1750140,3.70E+01,2.20E+01,1.30E+02,2.00E-12
1750200,3.70E+01,2.20E+01,1.30E+02,2.57E-12
1750260,3.70E+01,2.20E+01,1.30E+02,2.20E-12
1750320,3.70E+01,2.20E+01,1.30E+02,2.39E-12
1750380,3.70E+01,2.20E+01,1.30E+02,2.60E-12
1750440,3.70E+01,2.20E+01,1.30E+02,2.46E-12
1750500,3.70E+01,2.20E+01,1.30E+02,2.49E-12
1750560,3.70E+01,2.20E+01,1.30E+02,2.55E-12
1750620,3.70E+01,2.20E+01,1.30E+02,2.77E-12
1750680,3.70E+01,2.20E+01,1.30E+02,2.79E-12
1750740,3.70E+01,2.20E+01,1.30E+02,2.86E-12
1750800,3.70E+01,2.20E+01,1.30E+02,3.08E-12
1750860,3.70E+01,2.20E+01,1.30E+02,3.16E-12
1750920,3.70E+01,2.20E+01,1.30E+02,3.18E-12
1750980,3.70E+01,2.20E+01,1.30E+02,3.33E-12
1751040,3.70E+01,2.20E+01,1.30E+02,3.42E-12
1751100,3.70E+01,2.20E+01,1.30E+02,3.54E-12
1751160,3.70E+01,2.20E+01,1.30E+02,3.66E-12
1751220,3.70E+01,2.20E+01,1.30E+02,3.79E-12
1751280,3.70E+01,2.20E+01,1.30E+02,3.96E-12
1751340,3.70E+01,2.20E+01,1.30E+02,4.06E-12
1751400,3.70E+01,2.20E+01,1.30E+02,4.24E-12
1751460,3.70E+01,2.20E+01,1.30E+02,4.38E-12
1751520,3.70E+01,2.20E+01,1.30E+02,4.44E-12
1751580,3.70E+01,2.20E+01,1.30E+02,4.41E-12
1751640,3.70E+01,2.20E+01,1.30E+02,4.44E-12
1751700,3.70E+01,2.20E+01,1.30E+02,4.46E-12
1751760,3.70E+01,2.20E+01,1.30E+02,4.39E-12
1751820,3.70E+01,2.20E+01,1.30E+02,4.42E-12
1751880,3.70E+01,2.20E+01,1.30E+02,4.36E-12
1751940,3.70E+01,2.20E+01,1.30E+02,4.27E-12
1752000,3.70E+01,2.20E+01,1.30E+02,4.07E-12
1752060,3.70E+01,2.20E+01,1.30E+02,3.91E-12
1752120,3.70E+01,2.20E+01,1.30E+02,3.69E-12
1752180,3.70E+01,2.20E+01,1.30E+02,3.53E-12
1752240,3.70E+01,2.20E+01,1.30E+02,3.42E-12
1752300,3.70E+01,2.20E+01,1.30E+02,3.33E-12
1752360,3.70E+01,2.20E+01,1.30E+02,3.21E-12
1752420,3.70E+01,2.20E+01,1.30E+02,3.09E-12
1752480,3.70E+01,2.20E+01,1.30E+02,3.04E-12
1752540,3.70E+01,2.20E+01,1.30E+02,3.02E-12
1752600,3.70E+01,2.20E+01,1.30E+02,3.01E-12
1752660,3.70E+01,2.20E+01,1.30E+02,2.91E-12
1752720,3.70E+01,2.20E+01,1.30E+02,2.70E-12
1752780,3.70E+01,2.20E+01,1.30E+02,2.62E-12
1752840,3.70E+01,2.20E+01,1.30E+02,2.76E-12
1752900,3.70E+01,2.20E+01,1.30E+02,2.53E-12
1752960,3.70E+01,2.20E+01,1.30E+02,2.18E-12
1753020,3.70E+01,2.20E+01,1.30E+02,2.14E-12
1753080,3.70E+01,2.20E+01,1.30E+02,1.90E-12
1753140,3.70E+01,2.20E+01,1.30E+02,1.87E-12
1753200,3.70E+01,2.20E+01,1.30E+02,1.94E-12
1753260,3.70E+01,2.20E+01,1.30E+02,1.86E-12
1753320,3.70E+01,2.20E+01,1.30E+02,1.90E-12
1753380,3.70E+01,2.20E+01,1.30E+02,1.69E-12
1753440,3.70E+01,2.20E+01,1.30E+02,1.68E-12
1753500,3.70E+01,2.20E+01,1.30E+02,1.71E-12
1753560,3.70E+01,2.20E+01,1.30E+02,1.75E-12
1753620,3.70E+01,2.20E+01,1.30E+02,1.80E-12
1753680,3.70E+01,2.20E+01,1.30E+02,1.87E-12
1753740,3.70E+01,2.20E+01,1.30E+02,1.90E-12
1753800,3.70E+01,2.20E+01,1.30E+02,1.86E-12
1753860,3.70E+01,2.20E+01,1.30E+02,1.83E-12
1753920,3.70E+01,2.20E+01,1.30E+02,1.81E-12
1753980,3.70E+01,2.20E+01,1.30E+02,1.78E-12
1754040,3.70E+01,2.20E+01,1.30E+02,1.81E-12
1754100,3.70E+01,2.20E+01,1.30E+02,1.82E-12
1754160,3.70E+01,2.20E+01,1.30E+02,1.84E-12
1754220,3.70E+01,2.20E+01,1.30E+02,1.83E-12
1754280,3.70E+01,2.20E+01,1.30E+02,1.86E-12
1754340,3.70E+01,2.20E+01,1.30E+02,1.95E-12
1754400,3.70E+01,2.20E+01,1.30E+02,2.01E-12
1754460,3.70E+01,2.20E+01,1.30E+02,2.03E-12
1754520,3.70E+01,2.20E+01,1.30E+02,2.05E-12
1754580,3.70E+01,2.20E+01,1.30E+02,2.08E-12
1754640,3.70E+01,2.20E+01,1.30E+02,2.04E-12
1754700,3.70E+01,2.20E+01,1.30E+02,1.99E-12
1754760,3.70E+01,2.20E+01,1.30E+02,1.92E-12
1754820,3.70E+01,2.20E+01,1.30E+02,1.88E-12
1754880,3.70E+01,2.20E+01,1.30E+02,1.79E-12
1754940,3.70E+01,2.20E+01,1.30E+02,1.70E-12
1755000,3.70E+01,2.20E+01,1.30E+02,1.65E-12
1755060,3.70E+01,2.20E+01,1.30E+02,1.68E-12
1755120,3.70E+01,2.20E+01,1.30E+02,1.68E-12
1755180,3.70E+01,2.20E+01,1.30E+02,1.71E-12
1755240,3.70E+01,2.20E+01,1.30E+02,1.79E-12
1755300,3.70E+01,2.20E+01,1.30E+02,1.94E-12
1755360,3.70E+01,2.20E+01,1.30E+02,1.87E-12
1755420,3.70E+01,2.20E+01,1.30E+02,1.90E-12
1755480,3.70E+01,2.20E+01,1.30E+02,1.88E-12
1755540,3.70E+01,2.20E+01,1.30E+02,1.88E-12
1755600,3.70E+01,2.20E+01,1.30E+02,1.93E-12
1755660,3.70E+01,2.20E+01,1.30E+02,2.02E-12
1755720,3.70E+01,2.20E+01,1.30E+02,2.31E-12
1755780,3.70E+01,2.20E+01,1.30E+02,2.20E-12
1755840,3.70E+01,2.20E+01,1.30E+02,2.38E-12
1755900,3.70E+01,2.20E+01,1.30E+02,2.76E-12
1755960,3.70E+01,2.20E+01,1.30E+02,2.85E-12
1756020,3.70E+01,2.20E+01,1.30E+02,2.71E-12
1756080,3.70E+01,2.20E+01,1.30E+02,3.10E-12
1756140,3.70E+01,2.20E+01,1.30E+02,3.07E-12
1756200,3.70E+01,2.20E+01,1.30E+02,3.01E-12
1756260,3.70E+01,2.20E+01,1.30E+02,2.92E-12
1756320,3.70E+01,2.20E+01,1.30E+02,3.05E-12
1756380,3.70E+01,2.20E+01,1.30E+02,3.39E-12
1756440,3.70E+01,2.20E+01,1.30E+02,3.61E-12
1756500,3.70E+01,2.20E+01,1.30E+02,3.54E-12
1756560,3.70E+01,2.20E+01,1.30E+02,3.67E-12
1756620,3.70E+01,2.20E+01,1.30E+02,3.79E-12
1756680,3.70E+01,2.20E+01,1.30E+02,3.87E-12
1756740,3.70E+01,2.20E+01,1.30E+02,3.93E-12
1756800,3.70E+01,2.20E+01,1.30E+02,4.01E-12
1756860,3.70E+01,2.20E+01,1.30E+02,4.17E-12
1756920,3.70E+01,2.20E+01,1.30E+02,4.31E-12
1756980,3.70E+01,2.20E+01,1.30E+02,4.45E-12
1757040,3.70E+01,2.20E+01,1.30E+02,4.44E-12
1757100,3.70E+01,2.20E+01,1.30E+02,4.41E-12
1757160,3.70E+01,2.20E+01,1.30E+02,4.43E-12
1757220,3.70E+01,2.20E+01,1.30E+02,4.31E-12
1757280,3.70E+01,2.20E+01,1.30E+02,4.21E-12
1757340,3.70E+01,2.20E+01,1.30E+02,4.20E-12
1757400,3.70E+01,2.20E+01,1.30E+02,4.10E-12
1757460,3.70E+01,2.20E+01,1.30E+02,4.09E-12
1757520,3.70E+01,2.20E+01,1.30E+02,4.01E-12
1757580,3.70E+01,2.20E+01,1.30E+02,3.90E-12
1757640,3.70E+01,2.20E+01,1.30E+02,3.68E-12
1757700,3.70E+01,2.20E+01,1.30E+02,3.50E-12
1757760,3.70E+01,2.20E+01,1.30E+02,3.43E-12
1757820,3.70E+01,2.20E+01,1.30E+02,3.40E-12
1757880,3.70E+01,2.20E+01,1.30E+02,3.31E-12
1757940,3.70E+01,2.20E+01,1.30E+02,3.29E-12
1758000,3.70E+01,2.20E+01,1.30E+02,3.16E-12
1758060,3.70E+01,2.20E+01,1.30E+02,2.98E-12
1758120,3.70E+01,2.20E+01,1.30E+02,2.81E-12
1758180,3.70E+01,2.20E+01,1.30E+02,2.47E-12
1758240,3.70E+01,2.20E+01,1.30E+02,2.30E-12
1758300,3.70E+01,2.20E+01,1.30E+02,2.32E-12
1758360,3.70E+01,2.20E+01,1.30E+02,2.27E-12
1758420,3.70E+01,2.20E+01,1.30E+02,2.36E-12
1758480,3.70E+01,2.20E+01,1.30E+02,2.36E-12
1758540,3.70E+01,2.20E+01,1.30E+02,2.26E-12
1758600,3.70E+01,2.20E+01,1.30E+02,2.25E-12
1758660,3.70E+01,2.20E+01,1.30E+02,2.15E-12
1758720,3.70E+01,2.20E+01,1.30E+02,2.11E-12
1758780,3.70E+01,2.20E+01,1.30E+02,1.97E-12
1758840,3.70E+01,2.20E+01,1.30E+02,1.64E-12
1758900,3.70E+01,2.20E+01,1.30E+02,1.67E-12
1758960,3.70E+01,2.20E+01,1.30E+02,1.58E-12
1759020,3.70E+01,2.20E+01,1.30E+02,1.64E-12
1759080,3.70E+01,2.20E+01,1.30E+02,1.68E-12
1759140,3.70E+01,2.20E+01,1.30E+02,1.63E-12
1759200,3.70E+01,2.20E+01,1.30E+02,1.67E-12
1759260,3.70E+01,2.20E+01,1.30E+02,1.69E-12
1759320,3.70E+01,2.20E+01,1.30E+02,1.74E-12
1759380,3.70E+01,2.20E+01,1.30E+02,1.81E-12
1759440,3.70E+01,2.20E+01,1.30E+02,1.82E-12
1759500,3.70E+01,2.20E+01,1.30E+02,1.86E-12
1759560,3.70E+01,2.20E+01,1.30E+02,1.85E-12
1759620,3.70E+01,2.20E+01,1.30E+02,1.86E-12
1759680,3.70E+01,2.20E+01,1.30E+02,1.89E-12
1759740,3.70E+01,2.20E+01,1.30E+02,1.91E-12
1759800,3.70E+01,2.20E+01,1.30E+02,2.03E-12
1759860,3.70E+01,2.20E+01,1.30E+02,2.09E-12
1759920,3.70E+01,2.20E+01,1.30E+02,2.14E-12
1759980,3.70E+01,2.20E+01,1.30E+02,2.18E-12
1760040,3.70E+01,2.20E+01,1.30E+02,2.17E-12
1760100,3.70E+01,2.20E+01,1.30E+02,2.16E-12
1760160,3.70E+01,2.20E+01,1.30E+02,2.13E-12
1760220,3.70E+01,2.20E+01,1.30E+02,2.10E-12
1760280,3.70E+01,2.20E+01,1.30E+02,2.03E-12
1760340,3.70E+01,2.20E+01,1.30E+02,1.90E-12
1760400,2.70E+01,1.20E+01,1.30E+02,1.88E-12
1760460,2.70E+01,1.20E+01,1.30E+02,1.84E-12
1760520,2.70E+01,1.20E+01,1.30E+02,1.83E-12
1760580,2.70E+01,1.20E+01,1.30E+02,1.86E-12
1760640,2.70E+01,1.20E+01,1.30E+02,1.85E-12
1760700,2.70E+01,1.20E+01,1.30E+02,1.82E-12
1760760,2.70E+01,1.20E+01,1.30E+02,1.78E-12
1760820,2.70E+01,1.20E+01,1.30E+02,1.82E-12
1760880,2.70E+01,1.20E+01,1.30E+02,1.78E-12
1760940,2.70E+01,1.20E+01,1.30E+02,1.97E-12
1761000,2.70E+01,1.20E+01,1.30E+02,2.02E-12
1761060,2.70E+01,1.20E+01,1.30E+02,2.00E-12
1761120,2.70E+01,1.20E+01,1.30E+02,1.99E-12
1761180,2.70E+01,1.20E+01,1.30E+02,1.98E-12
1761240,2.70E+01,1.20E+01,1.30E+02,1.94E-12
1761300,2.70E+01,1.20E+01,1.30E+02,2.18E-12
1761360,2.70E+01,1.20E+01,1.30E+02,2.08E-12
1761420,2.70E+01,1.20E+01,1.30E+02,2.19E-12
1761480,2.70E+01,1.20E+01,1.30E+02,2.29E-12
1761540,2.70E+01,1.20E+01,1.30E+02,2.88E-12
1761600,2.70E+01,1.20E+01,1.30E+02,2.65E-12
1761660,2.70E+01,1.20E+01,1.30E+02,3.07E-12
1761720,2.70E+01,1.20E+01,1.30E+02,2.72E-12
1761780,2.70E+01,1.20E+01,1.30E+02,2.65E-12
1761840,2.70E+01,1.20E+01,1.30E+02,2.56E-12
1761900,2.70E+01,1.20E+01,1.30E+02,2.43E-12
1761960,2.70E+01,1.20E+01,1.30E+02,2.45E-12
1762020,2.70E+01,1.20E+01,1.30E+02,3.17E-12
1762080,2.70E+01,1.20E+01,1.30E+02,3.38E-12
1762140,2.70E+01,1.20E+01,1.30E+02,3.61E-12
1762200,2.70E+01,1.20E+01,1.30E+02,3.72E-12
1762260,2.70E+01,1.20E+01,1.30E+02,3.82E-12
1762320,2.70E+01,1.20E+01,1.30E+02,3.90E-12
1762380,2.70E+01,1.20E+01,1.30E+02,4.04E-12
1762440,2.70E+01,1.20E+01,1.30E+02,4.19E-12
1762500,2.70E+01,1.20E+01,1.30E+02,4.33E-12
1762560,2.70E+01,1.20E+01,1.30E+02,4.42E-12
1762620,2.70E+01,1.20E+01,1.30E+02,4.49E-12
