times,high,circle,density_pre,density_eve
2452637.179046039,473.60462,75.49088,6.885e-13,8.069e-13
2452637.89988418,473.6165,78.63609,6.428e-13,6.827e-13
2452638.162005969,473.61234,72.34516,6.412e-13,6.509e-13
2452639.144959949,473.60831,72.34493,6.002e-13,4.964e-13
2452639.40707999,473.6825,80.2084,5.92e-13,4.822e-13
2452640.32449956,473.60365,72.34462,5.775e-13,4.86e-13
2452641.176387799,473.46061,72.34431,6.753e-13,5.634e-13
2452641.569565009,473.53306,86.49828,7.044e-13,6.934e-13
2452642.159332099,473.43082,72.34387,7.296e-13,7.234e-13
2452642.74909676,473.47066,86.49763,7.393e-13,8.353e-13
2452643.33885865,473.458,72.34335,7.655e-13,8.591e-13
2452643.92861879,473.44534,78.63372,7.323e-13,9.01e-13
2452644.19073389,473.43972,72.34296,7.24e-13,9.173e-13
2452645.17365986,473.21084,72.34255,7.351e-13,9.52e-13
2452646.353164759,472.9931,91.21371,7.704e-13,9.193e-13
2452647.2050239,472.91604,77.05962,7.91e-13,9.325e-13
2452647.59818883,472.81067,89.64039,8.473e-13,9.729e-13
2452648.187932889,472.75269,75.48653,8.583e-13,9.702e-13
2452648.90872977,472.6569,78.63131,9.222e-13,1.069e-12
2452649.170836859,472.64382,72.34074,9.446e-13,1.086e-12
2452650.15373593,472.41398,72.34009,9.543e-13,1.299e-12
2452650.41584142,472.29499,83.34799,9.232e-13,1.354e-12
2452651.333204899,472.13886,92.78273,8.601e-13,1.384e-12
2452652.18503437,472.00348,72.33882,8.293e-13,1.402e-12
2452652.578185619,471.85935,91.20926,7.706e-13,1.309e-12
2452653.167906419,471.74205,77.05596,7.53e-13,1.286e-12
2452653.88867437,471.71061,78.6281,7.063e-13,1.194e-12
2452654.150770999,471.71232,72.33778,6.878e-13,1.188e-12
2452655.19915188,471.49248,88.06263,6.607e-13,1.017e-12
2452656.37857135,471.23186,92.77956,6.921e-13,9.098e-13
2452657.16484533,471.1068,73.90898,7.127e-13,8.652e-13
2452657.55798084,471.09938,86.48888,7.216e-13,8.798e-13
2452658.147683599,471.02498,72.33602,7.389e-13,8.664e-13
2452658.868427949,470.85219,83.34314,7.357e-13,9.398e-13
2452659.196038099,470.80888,75.48049,7.38e-13,9.494e-13
2452660.244386219,470.65913,86.48731,7.272e-13,9.81e-13
2452661.161684259,470.47253,72.33455,7.192e-13,9.731e-13
2452661.48928934,470.4233,81.76925,7.223e-13,9.357e-13
2452662.34105867,470.29736,88.05869,7.444e-13,8.842e-13
2452662.603140539,470.28417,81.76873,7.472e-13,8.768e-13
2452663.192823289,470.19118,78.62355,7.317e-13,8.43e-13
2452663.848024299,470.14556,83.34062,6.991e-13,8.239e-13
2452664.175624019,470.10396,75.47822,7.023e-13,8.178e-13
2452664.89634126,469.98394,78.62284,6.715e-13,7.652e-13
2452665.158419569,469.95793,72.33296,6.501e-13,7.641e-13
2452666.01017086,469.73828,75.47759,5.88e-13,6.762e-13
2452666.46880443,469.69872,92.77425,6.151e-13,6.077e-13
2452667.320549929,469.5609,72.33235,6.276e-13,5.604e-13
2452668.17229301,469.48743,75.47688,6.433e-13,6.416e-13
2452669.155070439,469.34238,73.90401,6.463e-13,7.702e-13
2452670.334398009,469.27829,92.77218,6.98e-13,9.124e-13
2452670.5964696,469.23845,86.48247,6.941e-13,9.34e-13
2452670.79302308,469.07267,81.76518,7.021e-13,9.235e-13
2452671.317163039,469.05359,91.19922,7.268e-13,9.382e-13
2452671.90681916,468.92274,77.04747,7.564e-13,9.346e-13
2452672.234404219,468.93015,80.1921,7.857e-13,9.368e-13
2452673.15164075,468.85359,72.32976,7.819e-13,9.773e-13
2452674.1999057,468.7737,75.474,7.367e-13,9.661e-13
2452675.117130519,468.66655,73.90128,7.317e-13,8.98e-13
2452675.575741759,468.64329,86.4799,7.378e-13,8.298e-13
2452676.16538078,468.5455,72.32856,7.417e-13,7.837e-13
2452676.755019119,468.49807,86.47932,7.528e-13,8.531e-13
2452677.344655659,468.45044,72.32805,7.637e-13,8.502e-13
2452677.934290789,468.45115,78.61703,7.736e-13,9.522e-13
2452678.19635043,468.42146,72.3276,7.762e-13,9.724e-13
2452679.17907076,468.37426,72.32703,7.516e-13,1.115e-12
2452680.358324239,468.23815,84.90475,6.919e-13,1.115e-12
2452681.21000025,468.1816,72.32596,6.393e-13,1.111e-12
2452681.603079569,468.11234,86.47627,6.393e-13,1.109e-12
2452682.19269705,468.13038,72.32545,6.192e-13,1.101e-12
2452682.847824549,468.05585,80.18644,6.726e-13,1.083e-12
2452683.175386989,468.06493,72.32494,6.796e-13,1.082e-12
2452683.896022079,468.01155,78.61363,6.85e-13,1.03e-12
2452684.22358199,468.04569,94.33596,6.911e-13,9.9e-13
2452685.206257559,468.03858,95.90758,6.885e-13,9.583e-13
2452686.18892625,468.0263,72.32353,6.648e-13,9.393e-13
2452686.581991849,468.03858,86.47344,6.252e-13,9.179e-13
2452687.17158995,468.06005,72.32308,6.193e-13,9.185e-13
2452688.15424697,468.10391,72.32273,6.045e-13,7.954e-13
2452689.202406649,468.07804,72.32247,6.118e-13,6.047e-13
2452690.185051729,468.1116,72.32223,6.221e-13,4.799e-13
2452690.57810844,468.09131,86.472,6.098e-13,4.983e-13
2452691.167694069,468.0651,72.32195,6.046e-13,4.963e-13
2452691.88829691,468.19987,78.61052,5.566e-13,5.373e-13
2452692.215842959,468.12588,84.89922,5.331e-13,4.805e-13
2452693.19847786,468.19481,75.46578,4.913e-13,4.509e-13
2452694.181108459,468.20649,72.32121,4.541e-13,3.609e-13
2452694.57415919,468.2099,86.47086,4.992e-13,3.574e-13
2452695.16373506,468.19877,72.32104,5.104e-13,3.053e-13
2452695.753310369,468.37223,88.04266,5.729e-13,4.503e-13
2452696.34288528,468.414,73.89286,6.005e-13,4.841e-13
2452696.932459789,468.55054,80.18133,6.632e-13,6.274e-13
2452697.19449236,468.54681,73.89254,6.712e-13,6.407e-13
2452698.17711168,468.68412,72.31996,6.818e-13,8.091e-13
2452699.421754329,468.78601,89.61301,7.872e-13,9.225e-13
2452700.273348399,468.89597,94.3289,8.353e-13,9.996e-13
2452700.60088215,468.84854,86.46809,8.476e-13,1.008e-12
2452701.190443149,469.07681,72.31862,8.809e-13,1.023e-12
2452701.91101486,469.08304,78.60671,9.171e-13,1.101e-12
2452702.173039739,469.17892,72.31811,9.381e-13,1.105e-12
2452703.155629879,469.29775,78.606,9.056e-13,1.145e-12
2452704.20371909,469.45408,73.88912,8.48e-13,1.158e-12
2452705.186294349,469.53151,72.31653,8.08e-13,1.147e-12
2452705.57932235,469.52736,86.46502,7.782e-13,1.134e-12
2452706.43087999,469.6136,75.46005,7.592e-13,1.107e-12
2452707.020416819,469.69891,77.03183,7.818e-13,1.079e-12
2452707.28243242,469.76385,80.17579,7.889e-13,1.064e-12
2452708.199483009,469.85276,72.31505,7.622e-13,1.052e-12
2452709.182031319,469.92011,72.31456,7.513e-13,1.047e-12
2452709.57504871,469.9691,86.46265,7.237e-13,1.044e-12
2452710.23007631,470.02547,94.32241,7.557e-13,9.806e-13
2452710.623090459,470.08836,84.89007,7.567e-13,9.723e-13
2452711.21261028,470.11828,80.17373,7.897e-13,9.109e-13
2452711.86762927,470.15876,80.17347,8.018e-13,8.6e-13
2452712.19513787,470.14829,72.31326,8.036e-13,8.387e-13
2452713.177659079,470.28395,72.31292,8.866e-13,7.765e-13
2452714.1601768,470.3409,72.3125,9.046e-13,8.059e-13
2452714.553182379,470.39518,86.46026,8.617e-13,8.269e-13
2452715.208190539,470.4374,95.89188,8e-13,7.614e-13
2452715.60119397,470.53897,86.4598,7.83e-13,7.631e-13
2452716.190697439,470.54376,72.31171,7.532e-13,7.469e-13
2452716.911198359,470.6824,78.59947,7.005e-13,6.103e-13
2452717.1731976,470.69409,72.31149,6.801e-13,5.884e-13
2452718.15569309,470.81265,72.31128,6.469e-13,4.823e-13
2452719.20368552,470.94078,95.89059,6.15e-13,4.255e-13
2452720.186176429,470.96699,72.31081,5.711e-13,4.305e-13
2452720.5791719,471.02861,86.45844,5.184e-13,3.737e-13
2452721.16866324,471.0534,72.31065,4.923e-13,3.499e-13
2452721.889151229,471.18275,78.59842,4.724e-13,2.735e-13
2452722.151146229,471.21421,72.31054,4.644e-13,2.66e-13
2452723.199126909,471.29413,72.31037,5.19e-13,2.846e-13
2452724.181606879,471.36181,72.31015,6.934e-13,4.114e-13
2452724.57459845,471.34495,92.74525,8.361e-13,5.536e-13
2452725.16408551,471.34641,78.59756,9.033e-13,6.056e-13
2452725.884567679,471.40972,81.74111,1.037e-12,7.497e-13
2452726.21205881,471.39171,73.88133,1.053e-12,7.833e-13
2452727.19452964,471.37652,72.30893,1.122e-12,9.835e-13
2452728.438983909,471.34829,81.73964,1.167e-12,1.181e-12
2452729.290447419,471.23183,86.45483,1.134e-12,1.183e-12
2452729.55243472,471.38181,80.16714,1.129e-12,1.165e-12
2452730.207401679,471.22336,89.5981,1.104e-12,1.094e-12
2452730.796867759,471.31729,75.45091,1.042e-12,1.067e-12
2452731.3208348,471.19113,92.74132,1.067e-12,1.012e-12
2452731.844802199,471.24766,80.1661,1.08e-12,9.894e-13
2452732.1722813,471.15764,72.3066,1.08e-12,9.744e-13
2452732.892732049,471.12808,78.59371,1.041e-12,9.986e-13
2452733.154713769,471.07305,72.30615,1.046e-12,1.001e-12
2452733.940655719,471.05501,77.02134,9.184e-13,9.969e-13
2452734.202635869,471.04457,81.73675,8.657e-13,9.709e-13
2452735.185056429,470.99518,72.30529,7.585e-13,8.85e-13
2452736.16747015,470.94871,72.30499,7.016e-13,7.343e-13
2452736.56043373,470.94532,86.45139,7.119e-13,6.71e-13
2452737.149878299,470.92447,72.30472,7.373e-13,6.252e-13
2452737.60833375,470.85798,84.87922,7.436e-13,5.915e-13
2452738.197776659,470.82994,81.73536,7.292e-13,5.835e-13
2452738.852711739,470.73808,80.16331,7.024e-13,5.723e-13
2452739.180177879,470.76216,72.30412,6.876e-13,5.747e-13
2452740.162575029,470.67236,72.30384,6.335e-13,5.533e-13
2452741.14496796,470.52141,72.30358,5.753e-13,5.255e-13
2452741.603416579,470.43273,86.44974,6.142e-13,4.914e-13
2452742.19284967,470.31776,72.30334,6.124e-13,4.769e-13
2452742.913265749,470.23449,78.5904,6.418e-13,4.425e-13
2452743.17523495,470.18601,72.30314,6.449e-13,4.38e-13
2452744.157617319,470.03347,78.5901,7.352e-13,4.601e-13
2452745.205488999,469.91861,73.87439,7.304e-13,5.406e-13
2452746.18786595,469.883,77.01762,7.184e-13,6.393e-13
2452747.432204769,469.68918,95.87847,7.069e-13,6.144e-13
2452748.283588769,469.52708,75.44525,7.078e-13,5.894e-13
2452749.39693331,469.37421,91.16245,8.089e-13,6.656e-13
2452750.31380227,469.21904,92.73372,8.595e-13,7.78e-13
2452751.42714106,469.062,89.58961,9.238e-13,9.162e-13
2452752.27851204,468.95172,78.58707,9.428e-13,9.832e-13
2452753.195368779,468.64399,81.73005,9.657e-13,1.019e-12
2452754.177707099,468.53007,72.2993,9.807e-13,1.043e-12
2452755.160041289,468.47998,78.58557,9.78e-13,1.082e-12
2452755.552973339,468.45255,83.30042,9.523e-13,1.077e-12
2452756.1423696,468.39701,75.44166,9.323e-13,1.07e-12
2452756.600787349,468.19763,84.87154,1.037e-12,1.004e-12
2452757.190177939,468.16626,77.01288,1.074e-12,9.644e-13
2452757.910540829,467.97421,81.72758,1.2e-12,9.343e-13
2452758.434439859,467.8984,89.58561,1.205e-12,9.262e-13
2452759.023824349,467.82459,75.44038,1.274e-12,9.134e-13
2452759.28577212,467.79476,78.58358,1.27e-12,9.734e-13
2452760.137101559,467.74953,72.29649,1.168e-12,9.957e-13
2452760.39904798,467.6852,77.0113,1.128e-12,9.746e-13
2452761.31585675,467.55091,86.4408,9.287e-13,8.327e-13
2452762.167173699,467.40646,72.29576,8.601e-13,7.475e-13
2452762.560087979,467.32874,86.44036,8.709e-13,6.084e-13
2452763.149455119,467.23768,72.29555,8.68e-13,5.395e-13
2452763.60785224,467.28269,84.86845,9.281e-13,5.271e-13
2452764.19721995,467.11607,81.72499,9.51e-13,5.351e-13
2452764.91755688,467.09462,78.58147,9.745e-13,5.529e-13
2452765.17949688,467.0206,72.29491,9.868e-13,5.637e-13
2452766.161769549,466.96801,72.29459,9.807e-13,5.959e-13
2452767.144037679,466.85906,72.29428,9.125e-13,5.982e-13
2452767.602427859,466.81716,86.43853,8.387e-13,5.971e-13
2452768.191784659,466.77478,72.29397,8.282e-13,5.867e-13
2452768.91210875,466.77437,78.58013,7.629e-13,5.616e-13
2452769.174044069,466.73916,72.29368,7.521e-13,5.699e-13
2452770.15629946,466.67115,78.57981,6.797e-13,4.615e-13
2452771.204033299,466.53987,73.86486,6.86e-13,3.749e-13
2452772.18628069,466.48929,72.29308,6.948e-13,3.641e-13
2452772.579179049,466.52226,80.15085,6.98e-13,4.071e-13
2452773.43045805,466.49878,89.58002,6.502e-13,4.559e-13
2452773.692390549,466.48447,83.29364,6.456e-13,4.65e-13
2452774.281735629,466.49897,92.72288,5.911e-13,4.705e-13
2452774.87107938,466.43999,78.57863,5.665e-13,4.717e-13
2452775.198492189,466.45283,81.72168,5.516e-13,4.681e-13
2452775.91879789,466.38871,78.57838,5.367e-13,4.542e-13
2452776.180727149,466.38571,72.29208,5.394e-13,4.531e-13
2452777.162958779,466.41528,72.29181,5.632e-13,5.099e-13
2452778.14518897,466.41814,72.2915,6.214e-13,5.948e-13
2452778.60356203,466.40616,84.86366,7.064e-13,6.279e-13
2452779.19289726,466.39875,81.72038,7.306e-13,6.772e-13
2452779.913193,466.431,77.0055,7.538e-13,7.037e-13
2452780.17511761,466.42657,89.57756,7.537e-13,7.908e-13
2452781.1573347,466.41621,72.29039,7.9e-13,8.312e-13
2452782.13954797,466.42147,72.28994,7.577e-13,9.195e-13
2452782.59791305,466.38127,86.43324,7.432e-13,9.046e-13
2452783.12175545,466.45612,73.86103,7.447e-13,9.045e-13
2452783.907515869,466.49521,78.57526,7.581e-13,7.96e-13
2452784.169434209,466.47846,72.28922,7.549e-13,7.941e-13
2452785.15162883,466.50583,72.28891,8.103e-13,7.039e-13
2452786.19929825,466.54003,94.28917,1.048e-12,7.472e-13
2452786.19929825,466.54003,94.28917,1.048e-12,7.472e-13
2452787.181484949,466.6318,81.71696,1.119e-12,7.191e-13
2452787.57435835,466.64705,72.288,1.154e-12,7.168e-13
2452788.163666869,466.6461,72.28775,1.132e-12,8.517e-13
2452789.145843389,466.68611,72.28736,1.036e-12,8.25e-13
2452790.128013699,466.91558,72.28707,7.775e-13,7.17e-13
2452790.58635844,466.9768,84.8585,7.605e-13,6.938e-13
2452791.175656389,467.14187,78.57257,7.339e-13,5.442e-13
2452791.895907159,467.23224,83.28677,7.705e-13,4.418e-13
2452792.157816709,467.30981,77.00094,7.765e-13,4.221e-13
2452793.13997511,467.0443,73.85786,7.311e-13,3.237e-13
2452794.122129229,467.04724,73.85766,6.59e-13,3.008e-13
2452794.449513469,467.14073,88.00048,6.579e-13,3.536e-13
2452795.36618934,467.31063,91.14305,6.823e-13,3.924e-13
2452795.628096289,467.33241,84.85729,6.763e-13,3.943e-13
2452796.21738584,467.41468,94.28566,7.637e-13,4.184e-13
2452796.87214996,467.49927,78.57132,8.025e-13,4.005e-13
2452797.199531539,467.44787,78.57125,8.37e-13,4.417e-13
2452798.116200129,467.49515,78.57098,9.321e-13,4.618e-13
2452799.163816509,467.61939,73.85644,9.818e-13,5.498e-13
2452800.145954949,467.66049,72.28471,9.832e-13,6.37e-13
2452800.473333689,467.78334,89.56992,9.398e-13,6.413e-13
2452801.389990769,467.96717,91.141,8.791e-13,6.361e-13
2452801.979268719,468.00121,76.99833,8.651e-13,6.234e-13
2452802.24116807,467.98856,81.71244,8.648e-13,6.241e-13
2452803.157817699,468.02965,89.56903,7.941e-13,6.064e-13
2452804.205413709,468.25607,92.71142,8.082e-13,5.987e-13
2452805.187532479,468.38779,76.99741,8.177e-13,6.169e-13
2452805.64585298,468.47425,86.42541,8.179e-13,6.825e-13
2452806.104172369,468.46624,75.42574,8.188e-13,6.98e-13
2452806.889860679,468.60923,78.56816,8.266e-13,7.642e-13
2452807.15175653,468.65034,72.28266,8.351e-13,7.777e-13
2452808.06838945,468.77173,72.28236,7.356e-13,7.307e-13
2452808.395757929,468.82441,80.139,6.932e-13,6.208e-13
2452809.24691169,469.18307,73.85344,6.285e-13,4.769e-13
2452810.16353417,469.32908,72.28187,5.858e-13,4.798e-13
2452810.556371429,469.3194,86.42386,5.836e-13,3.852e-13
2452811.08015447,469.44173,73.85306,5.899e-13,4.24e-13
2452811.73488296,469.47976,86.42355,5.991e-13,4.745e-13
2452812.32413819,469.49188,72.28142,5.918e-13,5.122e-13
2452812.91338831,469.39839,78.56667,5.781e-13,3.751e-13
2452813.175278639,469.36972,72.2813,5.82e-13,3.791e-13
2452814.157365439,469.41324,78.56633,5.94e-13,4.406e-13
2452815.335864219,469.49461,92.70786,6.308e-13,4.613e-13
2452816.186999469,469.48335,72.28061,6.544e-13,4.604e-13
2452816.579830459,469.51819,89.56488,6.984e-13,5.093e-13
2452817.43096235,469.51299,91.13588,7.159e-13,5.511e-13
2452818.02020691,469.50471,76.99402,7.359e-13,5.669e-13
2452818.282092909,469.58188,80.13654,7.2e-13,5.656e-13
2452819.198691579,469.58686,72.27983,6.881e-13,5.817e-13
2452820.311700379,469.74541,73.85085,6.135e-13,5.516e-13
2452821.228290869,469.72689,72.27938,5.918e-13,5.242e-13
2452821.621115379,469.69771,84.84953,6.296e-13,5.186e-13
2452822.21035127,469.68147,98.99084,6.682e-13,5.093e-13
2452822.79958595,469.68,84.84921,6.868e-13,5.032e-13
2452823.38881924,469.71822,91.13413,6.948e-13,4.921e-13
2452823.978050999,469.71503,76.99256,7.011e-13,4.927e-13
2452824.239931679,469.71085,81.7063,7.046e-13,5.003e-13
2452825.156512639,469.72268,73.84973,6.759e-13,5.125e-13
2452826.334969759,469.65245,86.41946,5.701e-13,5.58e-13
2452827.18607451,469.56249,72.27795,5.383e-13,5.466e-13
2452827.644360879,469.55737,84.84789,5.075e-13,4.778e-13
2452828.23358477,469.54832,95.8465,5.214e-13,4.583e-13
2452828.888277169,469.58687,80.13388,5.17e-13,4.13e-13
2452829.08468353,469.58389,75.42013,5.219e-13,4.074e-13
2452829.93578043,469.57004,75.41991,6.388e-13,4.419e-13
2452830.197655859,469.49514,81.70481,6.556e-13,5.087e-13
2452831.179689459,469.37626,72.27709,7.021e-13,5.94e-13
2452832.227188799,469.27176,94.27388,6.798e-13,6.29e-13
2452833.07827665,468.82806,73.84777,6.21e-13,6.182e-13
2452833.602022789,468.76343,86.41733,6.432e-13,6.041e-13
2452834.19123467,468.75259,72.27624,6.511e-13,6.025e-13
2452834.911382529,468.5377,78.56084,7.049e-13,6.028e-13
2452835.17325263,468.53308,72.27596,7.171e-13,6.042e-13
2452836.155267099,468.59539,72.27571,7.143e-13,5.996e-13
2452837.202744709,468.31133,81.70255,7.088e-13,5.763e-13
2452838.184750789,468.21444,72.27515,7.065e-13,6.076e-13
2452838.512085699,468.20879,80.13098,7.165e-13,6.086e-13
2452839.166755069,468.10845,72.27484,7.219e-13,6.083e-13
2452839.559554359,468.11036,80.13064,7.037e-13,6.065e-13
2452840.14875348,467.93097,72.27458,6.924e-13,5.772e-13
2452840.6070177,468.12903,84.84389,6.498e-13,5.756e-13
2452841.196215339,468.04847,84.84368,6.22e-13,5.518e-13
2452841.850876589,468.03675,83.27232,5.82e-13,5.405e-13
2452842.17820671,468.03089,75.4164,5.736e-13,5.346e-13
2452842.898331109,467.86997,72.27389,5.646e-13,5.122e-13
2452843.160194159,467.83702,73.84498,5.567e-13,5.059e-13
2452844.142179619,467.66888,73.84472,5.078e-13,5.285e-13
2452844.73136884,467.56478,81.70035,5.191e-13,4.997e-13
2452845.32055654,467.40718,78.5579,5.152e-13,4.957e-13
2452845.90974311,467.32034,78.55775,4.91e-13,4.951e-13
2452846.237068519,467.28218,87.98452,4.962e-13,5.028e-13
2452847.219042949,467.17298,91.12646,5.306e-13,5.22e-13
2452848.13555011,467.00149,78.5571,5.032e-13,5.44e-13
2452848.59380239,466.99438,87.98378,5.131e-13,5.02e-13
2452849.18298282,466.99606,73.84345,5.382e-13,4.973e-13
2452849.90309013,466.91282,78.55671,5.491e-13,4.3e-13
2452850.164946619,466.8751,72.27216,5.51e-13,4.142e-13
2452851.01597863,466.79741,75.41427,5.405e-13,3.598e-13
2452851.40876248,466.74923,76.98529,5.349e-13,3.581e-13
2452852.259793229,466.72592,87.98287,5.118e-13,4.142e-13
2452853.176286499,466.59698,72.27149,4.885e-13,4.557e-13
2452853.569067969,466.56023,86.4114,4.701e-13,4.397e-13
2452854.15823994,466.33557,72.27127,4.595e-13,4.454e-13
2452854.6164831,466.28958,91.12448,4.923e-13,4.461e-13
2452855.205652169,466.12748,76.98443,4.922e-13,4.257e-13
2452855.925745959,465.99801,80.12646,4.908e-13,4.628e-13
2452856.187598439,465.96602,73.842,4.95e-13,4.603e-13
2452857.16954306,465.7515,72.27068,5.948e-13,4.13e-13
2452858.413336549,465.65857,72.27037,5.957e-13,4.538e-13
2452859.26434864,465.59227,72.27016,6.152e-13,4.455e-13
2452859.591659289,465.58184,86.4098,5.617e-13,5.159e-13
2452860.180821409,465.48099,72.2699,5.171e-13,5.708e-13
2452860.83544309,465.39983,80.12508,5.058e-13,6.053e-13
2452861.42460183,465.47968,72.26954,5.13e-13,5.552e-13
2452862.013758219,465.44251,81.69581,5.067e-13,5.166e-13
2452862.27560536,465.41138,75.41148,5.116e-13,5.133e-13
2452863.192067429,465.37517,73.84024,5.328e-13,4.482e-13
2452864.17398816,465.25885,72.26896,5.153e-13,4.145e-13
2452864.435832759,465.27649,87.97944,5.033e-13,4.534e-13
2452865.41775037,465.19007,92.69228,4.687e-13,4.596e-13
2452865.67959466,465.17631,86.40802,4.683e-13,4.61e-13
2452866.2687439,465.13001,72.26843,4.556e-13,4.867e-13
2452866.857891129,465.10346,80.12355,5.252e-13,3.986e-13
2452867.185194849,465.08071,72.26826,5.324e-13,3.952e-13
2452868.101642619,465.0077,80.12306,6.064e-13,7.494e-13
2452868.363483979,465.00393,73.83887,6.199e-13,7.724e-13
2452869.27992868,464.94666,72.2675,6.377e-13,7.948e-13
2452870.196372469,464.88988,76.98027,5.9e-13,6.681e-13
2452870.58913297,464.94502,89.54829,5.798e-13,5.048e-13
2452871.440103389,464.92476,75.40905,5.92e-13,3.512e-13
2452872.02923648,464.98367,75.40892,6.38e-13,4.264e-13
2452872.291074309,465.00687,86.40583,6.409e-13,4.414e-13
2452872.55291112,464.98469,80.12175,6.549e-13,4.804e-13
2452873.403883759,465.01385,91.11841,6.241e-13,5.441e-13
2452874.320311769,464.9616,95.8311,5.496e-13,5.992e-13
2452874.582147299,464.96279,89.54705,5.385e-13,5.423e-13
2452875.17127489,464.93638,75.40799,5.139e-13,4.523e-13
2452875.8913174,465.02132,80.12081,4.806e-13,4.109e-13
2452876.218609869,465.00235,72.26579,4.722e-13,3.676e-13
2452877.200484289,465.10577,87.9754,4.67e-13,4.689e-13
2452878.31327435,465.01689,86.40403,4.83e-13,4.365e-13
2452879.229684379,465.08411,94.25861,4.719e-13,5.105e-13
2452879.62243134,465.0492,84.83268,4.744e-13,5.357e-13
