time,velocity,density,density_new
44830,7651.242,4.62E-12,3.82E-12
44840,7651.048,4.62E-12,3.83E-12
44850,7650.857,4.64E-12,3.85E-12
44860,7650.668,4.64E-12,3.85E-12
44870,7650.483,4.66E-12,3.87E-12
44880,7650.3,4.70E-12,3.91E-12
44890,7650.12,4.66E-12,3.88E-12
44900,7649.944,4.59E-12,3.82E-12
44910,7649.77,4.47E-12,3.73E-12
44920,7649.599,4.39E-12,3.67E-12
44930,7649.43,4.33E-12,3.62E-12
44940,7649.265,4.28E-12,3.59E-12
44950,7649.102,4.26E-12,3.57E-12
44960,7648.942,4.22E-12,3.55E-12
44970,7648.785,4.17E-12,3.51E-12
44980,7648.631,4.12E-12,3.48E-12
44990,7648.479,4.09E-12,3.45E-12
45000,7648.329,4.07E-12,3.44E-12
45010,7648.182,4.08E-12,3.45E-12
45020,7648.038,4.10E-12,3.47E-12
45030,7647.896,4.10E-12,3.48E-12
45040,7647.756,4.09E-12,3.47E-12
45050,7647.618,4.08E-12,3.46E-12
45060,7647.483,4.07E-12,3.45E-12
45070,7647.35,4.07E-12,3.45E-12
45080,7647.218,4.02E-12,3.41E-12
45090,7647.089,3.97E-12,3.37E-12
45100,7646.962,3.92E-12,3.33E-12
45110,7646.837,3.88E-12,3.29E-12
45120,7646.713,3.83E-12,3.25E-12
45130,7646.591,3.81E-12,3.23E-12
45140,7646.471,3.80E-12,3.22E-12
45150,7646.353,3.79E-12,3.22E-12
45160,7646.235,3.79E-12,3.22E-12
45170,7646.12,3.79E-12,3.22E-12
45180,7646.005,3.80E-12,3.23E-12
45190,7645.892,3.82E-12,3.25E-12
45200,7645.78,3.82E-12,3.25E-12
45210,7645.669,3.81E-12,3.24E-12
45220,7645.559,3.79E-12,3.23E-12
45230,7645.45,3.75E-12,3.20E-12
45240,7645.342,3.71E-12,3.17E-12
45250,7645.235,3.68E-12,3.14E-12
45260,7645.128,3.65E-12,3.11E-12
45270,7645.022,3.63E-12,3.10E-12
45280,7644.917,3.61E-12,3.08E-12
45290,7644.812,3.59E-12,3.06E-12
45300,7644.707,3.55E-12,3.03E-12
45310,7644.603,3.53E-12,3.00E-12
45320,7644.499,3.51E-12,2.99E-12
45330,7644.395,3.50E-12,2.98E-12
45340,7644.291,3.51E-12,2.98E-12
45350,7644.188,3.53E-12,3.00E-12
45360,7644.084,3.55E-12,3.01E-12
45370,7643.979,3.55E-12,3.01E-12
45380,7643.875,3.55E-12,3.01E-12
45390,7643.77,3.55E-12,3.01E-12
45400,7643.665,3.55E-12,3.01E-12
45410,7643.56,3.55E-12,3.01E-12
45420,7643.453,3.55E-12,3.01E-12
45430,7643.346,3.56E-12,3.01E-12
45440,7643.239,3.56E-12,3.01E-12
45450,7643.131,3.58E-12,3.02E-12
45460,7643.021,3.59E-12,3.03E-12
45470,7642.911,3.60E-12,3.04E-12
45480,7642.8,3.63E-12,3.07E-12
45490,7642.687,3.68E-12,3.11E-12
45500,7642.574,3.73E-12,3.16E-12
45510,7642.459,3.77E-12,3.19E-12
45520,7642.343,3.81E-12,3.22E-12
45530,7642.225,3.82E-12,3.23E-12
45540,7642.106,3.84E-12,3.25E-12
45550,7641.985,3.86E-12,3.27E-12
45560,7641.862,3.89E-12,3.29E-12
45570,7641.738,3.91E-12,3.31E-12
45580,7641.612,3.92E-12,3.31E-12
45590,7641.484,3.91E-12,3.31E-12
45600,7641.354,3.90E-12,3.30E-12
45610,7641.221,3.89E-12,3.29E-12
45620,7641.087,3.88E-12,3.29E-12
45630,7640.95,3.88E-12,3.29E-12
45640,7640.811,3.87E-12,3.28E-12
45650,7640.67,3.86E-12,3.27E-12
45660,7640.526,3.84E-12,3.26E-12
45670,7640.379,3.84E-12,3.26E-12
45680,7640.23,3.84E-12,3.26E-12
45690,7640.078,3.83E-12,3.26E-12
45700,7639.924,3.81E-12,3.24E-12
45710,7639.766,3.79E-12,3.22E-12
45720,7639.606,3.76E-12,3.20E-12
45730,7639.443,3.74E-12,3.19E-12
45740,7639.276,3.73E-12,3.17E-12
45750,7639.107,3.71E-12,3.16E-12
45760,7638.935,3.69E-12,3.15E-12
45770,7638.759,3.67E-12,3.13E-12
45780,7638.581,3.65E-12,3.11E-12
45790,7638.399,3.62E-12,3.09E-12
45800,7638.214,3.59E-12,3.06E-12
45810,7638.026,3.56E-12,3.04E-12
45820,7637.835,3.52E-12,3.01E-12
45830,7637.64,3.49E-12,2.99E-12
45840,7637.442,3.46E-12,2.96E-12
45850,7637.241,3.43E-12,2.93E-12
45860,7637.037,3.40E-12,2.91E-12
45870,7636.829,3.37E-12,2.88E-12
45880,7636.618,3.34E-12,2.86E-12
45890,7636.404,3.32E-12,2.84E-12
45900,7636.186,3.29E-12,2.82E-12
45910,7635.964,3.25E-12,2.79E-12
45920,7635.739,3.22E-12,2.76E-12
45930,7635.511,3.18E-12,2.72E-12
45940,7635.28,3.14E-12,2.69E-12
45950,7635.044,3.11E-12,2.67E-12
45960,7634.806,3.08E-12,2.64E-12
45970,7634.564,3.04E-12,2.61E-12
45980,7634.318,3.02E-12,2.59E-12
45990,7634.069,3.00E-12,2.57E-12
46000,7633.817,2.98E-12,2.56E-12
46010,7633.561,2.96E-12,2.54E-12
46020,7633.302,2.94E-12,2.52E-12
46030,7633.039,2.91E-12,2.50E-12
46040,7632.774,2.88E-12,2.48E-12
46050,7632.504,2.85E-12,2.45E-12
46060,7632.232,2.82E-12,2.43E-12
46070,7631.956,2.79E-12,2.40E-12
46080,7631.677,2.76E-12,2.38E-12
46090,7631.395,2.74E-12,2.36E-12
46100,7631.11,2.72E-12,2.35E-12
46110,7630.822,2.71E-12,2.33E-12
46120,7630.53,2.71E-12,2.33E-12
46130,7630.236,2.70E-12,2.32E-12
46140,7629.939,2.70E-12,2.32E-12
46150,7629.638,2.70E-12,2.32E-12
46160,7629.335,2.69E-12,2.32E-12
46170,7629.029,2.69E-12,2.32E-12
46180,7628.721,2.67E-12,2.31E-12
46190,7628.409,2.66E-12,2.30E-12
46200,7628.095,2.65E-12,2.29E-12
46210,7627.779,2.63E-12,2.27E-12
46220,7627.46,2.61E-12,2.25E-12
46230,7627.139,2.58E-12,2.23E-12
46240,7626.815,2.56E-12,2.21E-12
46250,7626.489,2.54E-12,2.19E-12
46260,7626.161,2.52E-12,2.18E-12
46270,7625.831,2.51E-12,2.16E-12
46280,7625.499,2.51E-12,2.16E-12
46290,7625.165,2.50E-12,2.16E-12
46300,7624.829,2.50E-12,2.16E-12
46310,7624.492,2.49E-12,2.15E-12
46320,7624.152,2.49E-12,2.15E-12
46330,7623.812,2.49E-12,2.15E-12
46340,7623.469,2.49E-12,2.15E-12
46350,7623.126,2.48E-12,2.14E-12
46360,7622.781,2.48E-12,2.14E-12
46370,7622.435,2.47E-12,2.13E-12
46380,7622.088,2.48E-12,2.14E-12
46390,7621.74,2.48E-12,2.14E-12
46400,7621.391,2.48E-12,2.14E-12
46410,7621.041,2.48E-12,2.14E-12
46420,7620.691,2.47E-12,2.14E-12
46430,7620.34,2.46E-12,2.13E-12
46440,7619.989,2.45E-12,2.12E-12
46450,7619.638,2.45E-12,2.12E-12
46460,7619.286,2.46E-12,2.12E-12
46470,7618.934,2.46E-12,2.13E-12
46480,7618.583,2.47E-12,2.13E-12
46490,7618.231,2.47E-12,2.13E-12
46500,7617.88,2.47E-12,2.14E-12
46510,7617.53,2.49E-12,2.15E-12
46520,7617.18,2.51E-12,2.17E-12
46530,7616.83,2.52E-12,2.18E-12
46540,7616.482,2.53E-12,2.19E-12
46550,7616.134,2.56E-12,2.22E-12
46560,7615.787,2.59E-12,2.24E-12
46570,7615.442,2.59E-12,2.24E-12
46580,7615.098,2.59E-12,2.24E-12
46590,7614.755,2.60E-12,2.25E-12
46600,7614.414,2.62E-12,2.27E-12
46610,7614.075,2.62E-12,2.27E-12
46620,7613.738,2.62E-12,2.27E-12
46630,7613.402,2.63E-12,2.28E-12
46640,7613.069,2.66E-12,2.31E-12
46650,7612.738,2.70E-12,2.34E-12
46660,7612.409,2.75E-12,2.39E-12
46670,7612.083,2.82E-12,2.44E-12
46680,7611.759,2.84E-12,2.46E-12
46690,7611.439,2.79E-12,2.42E-12
46700,7611.121,2.73E-12,2.37E-12
46710,7610.806,2.67E-12,2.31E-12
46720,7610.495,2.74E-12,2.38E-12
46730,7610.187,2.79E-12,2.42E-12
46740,7609.882,2.80E-12,2.43E-12
46750,7609.581,2.79E-12,2.42E-12
46760,7609.284,2.78E-12,2.41E-12
46770,7608.99,2.75E-12,2.39E-12
46780,7608.701,2.72E-12,2.36E-12
46790,7608.416,2.67E-12,2.32E-12
46800,7608.135,2.61E-12,2.27E-12
46810,7607.859,2.59E-12,2.25E-12
46820,7607.587,2.71E-12,2.36E-12
46830,7607.32,2.88E-12,2.51E-12
46840,7607.058,2.95E-12,2.56E-12
46850,7606.801,2.96E-12,2.57E-12
46860,7606.549,2.96E-12,2.58E-12
46870,7606.302,2.98E-12,2.59E-12
46880,7606.061,2.99E-12,2.60E-12
46890,7605.825,2.97E-12,2.58E-12
46900,7605.595,2.95E-12,2.57E-12
46910,7605.371,2.96E-12,2.58E-12
46920,7605.152,3.06E-12,2.66E-12
46930,7604.939,3.07E-12,2.67E-12
46940,7604.733,3.06E-12,2.66E-12
46950,7604.533,3.00E-12,2.61E-12
46960,7604.339,2.93E-12,2.54E-12
46970,7604.152,2.89E-12,2.51E-12
46980,7603.971,2.91E-12,2.52E-12
46990,7603.797,2.94E-12,2.55E-12
47000,7603.629,2.98E-12,2.59E-12
47010,7603.469,2.99E-12,2.60E-12
47020,7603.316,2.97E-12,2.57E-12
47030,7603.169,2.92E-12,2.53E-12
47040,7603.03,2.88E-12,2.49E-12
47050,7602.899,2.85E-12,2.46E-12
47060,7602.774,2.82E-12,2.44E-12
47070,7602.657,2.82E-12,2.43E-12
47080,7602.548,2.81E-12,2.43E-12
47090,7602.447,2.81E-12,2.42E-12
47100,7602.353,2.79E-12,2.41E-12
47110,7602.267,2.77E-12,2.39E-12
47120,7602.189,2.74E-12,2.36E-12
47130,7602.119,2.72E-12,2.34E-12
47140,7602.058,2.71E-12,2.33E-12
47150,7602.004,2.72E-12,2.34E-12
47160,7601.959,2.74E-12,2.36E-12
47170,7601.922,2.76E-12,2.37E-12
47180,7601.894,2.78E-12,2.39E-12
47190,7601.875,2.80E-12,2.41E-12
47200,7601.864,2.83E-12,2.43E-12
47210,7601.861,2.87E-12,2.46E-12
47220,7601.868,2.91E-12,2.50E-12
47230,7601.883,2.95E-12,2.53E-12
47240,7601.907,2.99E-12,2.56E-12
47250,7601.94,3.03E-12,2.60E-12
47260,7601.982,3.06E-12,2.62E-12
47270,7602.033,3.09E-12,2.65E-12
47280,7602.093,3.12E-12,2.67E-12
47290,7602.161,3.16E-12,2.70E-12
47300,7602.239,3.20E-12,2.73E-12
47310,7602.326,3.25E-12,2.78E-12
47320,7602.422,3.30E-12,2.82E-12
47330,7602.527,3.36E-12,2.87E-12
47340,7602.641,3.42E-12,2.93E-12
47350,7602.764,3.49E-12,2.98E-12
47360,7602.897,3.55E-12,3.03E-12
47370,7603.038,3.63E-12,3.10E-12
47380,7603.189,3.72E-12,3.17E-12
47390,7603.349,3.81E-12,3.25E-12
47400,7603.518,3.88E-12,3.31E-12
47410,7603.696,3.94E-12,3.37E-12
47420,7603.883,3.99E-12,3.41E-12
47430,7604.08,4.05E-12,3.46E-12
47440,7604.285,4.11E-12,3.51E-12
47450,7604.499,4.18E-12,3.57E-12
47460,7604.723,4.26E-12,3.65E-12
47470,7604.955,4.36E-12,3.73E-12
47480,7605.196,4.45E-12,3.81E-12
47490,7605.447,4.51E-12,3.87E-12
47500,7605.706,4.56E-12,3.91E-12
47510,7605.974,4.59E-12,3.94E-12
47520,7606.252,4.62E-12,3.97E-12
47530,7606.537,4.65E-12,4.00E-12
47540,7606.832,4.68E-12,4.03E-12
47550,7607.136,4.71E-12,4.06E-12
47560,7607.448,4.74E-12,4.09E-12
47570,7607.768,4.77E-12,4.12E-12
47580,7608.098,4.80E-12,4.16E-12
47590,7608.435,4.85E-12,4.20E-12
47600,7608.782,4.91E-12,4.26E-12
47610,7609.136,4.95E-12,4.30E-12
47620,7609.499,4.99E-12,4.34E-12
47630,7609.87,5.00E-12,4.35E-12
47640,7610.249,5.00E-12,4.36E-12
47650,7610.637,5.00E-12,4.37E-12
47660,7611.032,5.02E-12,4.39E-12
47670,7611.435,5.04E-12,4.41E-12
47680,7611.846,5.07E-12,4.45E-12
47690,7612.264,5.12E-12,4.50E-12
47700,7612.69,5.17E-12,4.55E-12
47710,7613.124,5.21E-12,4.59E-12
47720,7613.565,5.23E-12,4.61E-12
47730,7614.013,5.28E-12,4.65E-12
47740,7614.468,5.33E-12,4.70E-12
47750,7614.93,5.39E-12,4.75E-12
47760,7615.398,5.45E-12,4.81E-12
47770,7615.874,5.52E-12,4.87E-12
47780,7616.356,5.58E-12,4.93E-12
47790,7616.845,5.64E-12,4.98E-12
47800,7617.34,5.70E-12,5.03E-12
47810,7617.842,5.76E-12,5.08E-12
47820,7618.35,5.81E-12,5.13E-12
47830,7618.864,5.88E-12,5.18E-12
47840,7619.384,5.94E-12,5.23E-12
47850,7619.91,6.01E-12,5.27E-12
47860,7620.441,6.07E-12,5.32E-12
47870,7620.978,6.13E-12,5.36E-12
47880,7621.521,6.20E-12,5.41E-12
47890,7622.069,6.27E-12,5.47E-12
47900,7622.622,6.35E-12,5.52E-12
47910,7623.179,6.42E-12,5.58E-12
47920,7623.742,6.48E-12,5.62E-12
47930,7624.309,6.53E-12,5.66E-12
47940,7624.881,6.59E-12,5.70E-12
47950,7625.457,6.66E-12,5.76E-12
47960,7626.038,6.74E-12,5.82E-12
47970,7626.622,6.80E-12,5.87E-12
47980,7627.21,6.86E-12,5.92E-12
47990,7627.802,6.93E-12,5.97E-12
48000,7628.398,7.00E-12,6.03E-12
48010,7628.997,7.09E-12,6.10E-12
48020,7629.599,7.16E-12,6.16E-12
48030,7630.204,7.22E-12,6.20E-12
48040,7630.811,7.28E-12,6.25E-12
48050,7631.421,7.34E-12,6.30E-12
48060,7632.034,7.42E-12,6.36E-12
48070,7632.649,7.50E-12,6.44E-12
48080,7633.266,7.58E-12,6.51E-12
48090,7633.885,7.67E-12,6.58E-12
48100,7634.506,7.76E-12,6.66E-12
48110,7635.128,7.87E-12,6.75E-12
48120,7635.752,7.96E-12,6.83E-12
48130,7636.377,8.05E-12,6.91E-12
48140,7637.004,8.14E-12,6.98E-12
48150,7637.631,8.21E-12,7.05E-12
48160,7638.259,8.27E-12,7.10E-12
48170,7638.887,8.33E-12,7.15E-12
48180,7639.516,8.40E-12,7.22E-12
48190,7640.145,8.48E-12,7.29E-12
48200,7640.774,8.56E-12,7.36E-12
48210,7641.403,8.63E-12,7.42E-12
48220,7642.031,8.71E-12,7.49E-12
48230,7642.659,8.79E-12,7.56E-12
48240,7643.287,8.88E-12,7.65E-12
48250,7643.913,8.98E-12,7.74E-12
48260,7644.538,9.09E-12,7.84E-12
48270,7645.163,9.19E-12,7.93E-12
48280,7645.786,9.28E-12,8.01E-12
48290,7646.407,9.38E-12,8.10E-12
48300,7647.027,9.48E-12,8.19E-12
48310,7647.644,9.57E-12,8.28E-12
48320,7648.26,9.66E-12,8.36E-12
48330,7648.873,9.74E-12,8.43E-12
48340,7649.484,9.82E-12,8.51E-12
48350,7650.092,9.90E-12,8.59E-12
48360,7650.698,9.98E-12,8.67E-12
48370,7651.3,1.01E-11,8.75E-12
48380,7651.9,1.02E-11,8.84E-12
48390,7652.496,1.03E-11,8.93E-12
48400,7653.088,1.04E-11,9.02E-12
48410,7653.677,1.04E-11,9.10E-12
48420,7654.262,1.05E-11,9.19E-12
48430,7654.843,1.06E-11,9.28E-12
48440,7655.42,1.07E-11,9.38E-12
48450,7655.993,1.08E-11,9.48E-12
48460,7656.561,1.09E-11,9.58E-12
48470,7657.125,1.10E-11,9.66E-12
48480,7657.684,1.11E-11,9.75E-12
48490,7658.237,1.12E-11,9.84E-12
48500,7658.786,1.13E-11,9.93E-12
48510,7659.33,1.14E-11,1.00E-11
48520,7659.868,1.15E-11,1.01E-11
48530,7660.4,1.15E-11,1.01E-11
48540,7660.927,1.16E-11,1.02E-11
48550,7661.448,1.17E-11,1.03E-11
48560,7661.964,1.18E-11,1.04E-11
48570,7662.473,1.18E-11,1.04E-11
48580,7662.976,1.19E-11,1.05E-11
48590,7663.473,1.20E-11,1.06E-11
48600,7663.963,1.20E-11,1.06E-11
48610,7664.447,1.21E-11,1.07E-11
48620,7664.924,1.22E-11,1.08E-11
48630,7665.395,1.23E-11,1.08E-11
48640,7665.859,1.23E-11,1.09E-11
48650,7666.315,1.24E-11,1.09E-11
48660,7666.765,1.24E-11,1.10E-11
48670,7667.208,1.24E-11,1.10E-11
48680,7667.643,1.25E-11,1.10E-11
48690,7668.071,1.25E-11,1.11E-11
48700,7668.491,1.26E-11,1.11E-11
48710,7668.904,1.26E-11,1.12E-11
48720,7669.309,1.27E-11,1.12E-11
48730,7669.706,1.27E-11,1.12E-11
48740,7670.096,1.27E-11,1.13E-11
48750,7670.478,1.28E-11,1.13E-11
48760,7670.851,1.28E-11,1.13E-11
48770,7671.217,1.28E-11,1.13E-11
48780,7671.575,1.28E-11,1.13E-11
48790,7671.924,1.28E-11,1.13E-11
48800,7672.266,1.28E-11,1.13E-11
48810,7672.599,1.28E-11,1.13E-11
48820,7672.923,1.28E-11,1.13E-11
48830,7673.239,1.28E-11,1.13E-11
48840,7673.547,1.27E-11,1.13E-11
48850,7673.846,1.27E-11,1.12E-11
48860,7674.136,1.27E-11,1.12E-11
48870,7674.418,1.27E-11,1.12E-11
48880,7674.691,1.27E-11,1.12E-11
48890,7674.955,1.28E-11,1.13E-11
48900,7675.21,1.27E-11,1.12E-11
48910,7675.457,1.27E-11,1.13E-11
48920,7675.695,1.27E-11,1.13E-11
48930,7675.924,1.27E-11,1.13E-11
48940,7676.145,1.28E-11,1.13E-11
48950,7676.356,1.28E-11,1.13E-11
48960,7676.559,1.28E-11,1.13E-11
48970,7676.753,1.29E-11,1.13E-11
48980,7676.938,1.29E-11,1.14E-11
48990,7677.113,1.29E-11,1.14E-11
49000,7677.28,1.29E-11,1.14E-11
49010,7677.438,1.30E-11,1.14E-11
49020,7677.587,1.30E-11,1.15E-11
49030,7677.727,1.30E-11,1.15E-11
49040,7677.859,1.31E-11,1.15E-11
49050,7677.981,1.31E-11,1.16E-11
49060,7678.095,1.32E-11,1.16E-11
49070,7678.2,1.32E-11,1.16E-11
49080,7678.296,1.32E-11,1.16E-11
49090,7678.384,1.32E-11,1.16E-11
49100,7678.463,1.33E-11,1.17E-11
49110,7678.533,1.33E-11,1.17E-11
49120,7678.595,1.34E-11,1.17E-11
49130,7678.649,1.34E-11,1.18E-11
49140,7678.694,1.34E-11,1.18E-11
49150,7678.73,1.34E-11,1.17E-11
49160,7678.759,1.34E-11,1.17E-11
49170,7678.778,1.34E-11,1.18E-11
49180,7678.79,1.34E-11,1.18E-11
49190,7678.794,1.34E-11,1.17E-11
49200,7678.789,1.34E-11,1.17E-11
49210,7678.776,1.35E-11,1.17E-11
49220,7678.755,1.35E-11,1.17E-11
49230,7678.726,1.34E-11,1.17E-11
49240,7678.689,1.34E-11,1.17E-11
49250,7678.644,1.35E-11,1.17E-11
49260,7678.592,1.35E-11,1.17E-11
49270,7678.532,1.35E-11,1.17E-11
49280,7678.465,1.35E-11,1.17E-11
49290,7678.39,1.34E-11,1.17E-11
49300,7678.308,1.34E-11,1.16E-11
49310,7678.219,1.34E-11,1.16E-11
49320,7678.123,1.34E-11,1.16E-11
49330,7678.019,1.33E-11,1.16E-11
49340,7677.909,1.33E-11,1.16E-11
49350,7677.793,1.33E-11,1.15E-11
49360,7677.669,1.32E-11,1.15E-11
49370,7677.539,1.32E-11,1.14E-11
49380,7677.403,1.31E-11,1.14E-11
49390,7677.26,1.30E-11,1.13E-11
49400,7677.111,1.30E-11,1.13E-11
49410,7676.955,1.29E-11,1.12E-11
49420,7676.794,1.29E-11,1.12E-11
49430,7676.626,1.28E-11,1.11E-11
49440,7676.453,1.27E-11,1.10E-11
49450,7676.274,1.26E-11,1.09E-11
49460,7676.089,1.25E-11,1.09E-11
49470,7675.899,1.24E-11,1.08E-11
49480,7675.703,1.24E-11,1.07E-11
49490,7675.502,1.23E-11,1.06E-11
49500,7675.296,1.21E-11,1.05E-11
49510,7675.085,1.20E-11,1.04E-11
49520,7674.869,1.19E-11,1.03E-11
49530,7674.648,1.17E-11,1.02E-11
49540,7674.423,1.16E-11,1.01E-11
49550,7674.193,1.16E-11,9.99E-12
49560,7673.959,1.15E-11,9.91E-12
49570,7673.721,1.14E-11,9.83E-12
49580,7673.478,1.12E-11,9.68E-12
49590,7673.232,1.11E-11,9.56E-12
49600,7672.982,1.09E-11,9.44E-12
49610,7672.728,1.08E-11,9.32E-12
49620,7672.471,1.06E-11,9.18E-12
49630,7672.21,1.05E-11,9.03E-12
49640,7671.946,1.03E-11,8.87E-12
49650,7671.679,1.01E-11,8.71E-12
49660,7671.409,9.93E-12,8.56E-12
49670,7671.136,9.77E-12,8.41E-12
49680,7670.86,9.60E-12,8.26E-12
49690,7670.582,9.44E-12,8.12E-12
49700,7670.301,9.28E-12,7.97E-12
49710,7670.019,9.11E-12,7.83E-12
49720,7669.734,8.97E-12,7.70E-12
49730,7669.447,8.80E-12,7.55E-12
49740,7669.158,8.64E-12,7.41E-12
49750,7668.867,8.48E-12,7.27E-12
49760,7668.575,8.32E-12,7.12E-12
49770,7668.282,8.19E-12,7.01E-12
49780,7667.986,8.03E-12,6.86E-12
49790,7667.69,7.91E-12,6.75E-12
49800,7667.393,7.74E-12,6.61E-12
49810,7667.094,7.59E-12,6.48E-12
49820,7666.795,7.47E-12,6.37E-12
49830,7666.495,7.33E-12,6.24E-12
49840,7666.194,7.17E-12,6.10E-12
49850,7665.893,7.01E-12,5.96E-12
49860,7665.591,6.87E-12,5.83E-12
49870,7665.29,6.75E-12,5.73E-12
49880,7664.988,6.63E-12,5.62E-12
49890,7664.685,6.50E-12,5.50E-12
49900,7664.383,6.37E-12,5.39E-12
49910,7664.082,6.23E-12,5.27E-12
49920,7663.78,6.10E-12,5.15E-12
49930,7663.479,6.01E-12,5.07E-12
49940,7663.179,5.94E-12,5.00E-12
49950,7662.879,5.89E-12,4.96E-12
49960,7662.579,5.86E-12,4.93E-12
49970,7662.281,5.85E-12,4.92E-12
49980,7661.983,5.87E-12,4.93E-12
49990,7661.687,5.88E-12,4.94E-12
50000,7661.391,5.88E-12,4.93E-12
50010,7661.096,5.88E-12,4.93E-12
50020,7660.803,5.92E-12,4.96E-12
50030,7660.511,5.96E-12,4.99E-12
50040,7660.221,5.96E-12,4.98E-12
50050,7659.932,5.94E-12,4.96E-12
50060,7659.645,5.93E-12,4.94E-12
50070,7659.36,5.93E-12,4.95E-12
50080,7659.076,5.90E-12,4.91E-12
50090,7658.794,5.72E-12,4.76E-12
50100,7658.515,5.43E-12,4.52E-12
50110,7658.237,5.11E-12,4.25E-12
50120,7657.961,4.86E-12,4.04E-12
50130,7657.688,4.67E-12,3.88E-12
50140,7657.417,4.51E-12,3.74E-12
50150,7657.148,4.40E-12,3.65E-12
50160,7656.881,4.34E-12,3.60E-12
50170,7656.617,4.31E-12,3.57E-12
50180,7656.356,4.26E-12,3.53E-12
50190,7656.097,4.18E-12,3.47E-12
50200,7655.84,4.17E-12,3.45E-12
50210,7655.586,4.26E-12,3.53E-12
50220,7655.335,4.39E-12,3.64E-12
50230,7655.087,4.51E-12,3.73E-12
50240,7654.841,4.50E-12,3.73E-12
50250,7654.598,4.45E-12,3.69E-12
50260,7654.358,4.42E-12,3.66E-12
50270,7654.121,4.45E-12,3.69E-12
50280,7653.887,4.55E-12,3.77E-12
50290,7653.656,4.65E-12,3.86E-12
50300,7653.427,4.65E-12,3.86E-12
50310,7653.202,4.53E-12,3.76E-12
50320,7652.979,4.45E-12,3.70E-12
50330,7652.76,4.41E-12,3.67E-12
50340,7652.544,4.42E-12,3.68E-12
50350,7652.33,4.42E-12,3.69E-12
50360,7652.12,4.41E-12,3.68E-12
50370,7651.913,4.42E-12,3.69E-12
50380,7651.708,4.44E-12,3.72E-12
50390,7651.507,4.42E-12,3.70E-12
50400,7651.309,4.36E-12,3.66E-12
50410,7651.114,4.31E-12,3.62E-12
50420,7650.921,4.25E-12,3.57E-12
50430,7650.732,4.16E-12,3.50E-12
50440,7650.546,4.03E-12,3.40E-12
50450,7650.363,3.91E-12,3.31E-12
50460,7650.183,3.82E-12,3.23E-12
50470,7650.005,3.82E-12,3.24E-12
50480,7649.831,3.90E-12,3.30E-12
50490,7649.659,3.97E-12,3.37E-12
50500,7649.491,4.00E-12,3.39E-12
50510,7649.325,3.96E-12,3.36E-12
50520,7649.161,3.93E-12,3.33E-12
50530,7649.001,3.90E-12,3.30E-12
50540,7648.843,3.85E-12,3.26E-12
50550,7648.688,3.81E-12,3.23E-12
50560,7648.536,3.76E-12,3.19E-12
50570,7648.386,3.76E-12,3.18E-12
50580,7648.238,3.76E-12,3.18E-12
50590,7648.093,3.74E-12,3.17E-12
50600,7647.951,3.72E-12,3.15E-12
50610,7647.81,3.70E-12,3.13E-12
50620,7647.672,3.69E-12,3.13E-12
50630,7647.536,3.71E-12,3.15E-12
50640,7647.403,3.72E-12,3.15E-12
50650,7647.271,3.71E-12,3.15E-12
50660,7647.141,3.70E-12,3.14E-12
50670,7647.014,3.70E-12,3.14E-12
50680,7646.888,3.70E-12,3.14E-12
50690,7646.764,3.70E-12,3.14E-12
50700,7646.641,3.70E-12,3.15E-12
50710,7646.521,3.70E-12,3.14E-12
50720,7646.402,3.67E-12,3.12E-12
50730,7646.284,3.65E-12,3.09E-12
50740,7646.168,3.61E-12,3.06E-12
50750,7646.054,3.57E-12,3.02E-12
50760,7645.941,3.54E-12,3.00E-12
50770,7645.829,3.53E-12,2.98E-12
50780,7645.718,3.52E-12,2.97E-12
50790,7645.608,3.50E-12,2.95E-12
50800,7645.5,3.47E-12,2.93E-12
50810,7645.392,3.45E-12,2.91E-12
50820,7645.285,3.44E-12,2.90E-12
50830,7645.179,3.44E-12,2.90E-12
50840,7645.073,3.45E-12,2.90E-12
50850,7644.969,3.46E-12,2.91E-12
50860,7644.864,3.46E-12,2.90E-12
50870,7644.761,3.44E-12,2.89E-12
50880,7644.657,3.44E-12,2.89E-12
50890,7644.554,3.45E-12,2.89E-12
50900,7644.451,3.45E-12,2.89E-12
50910,7644.348,3.44E-12,2.89E-12
50920,7644.245,3.44E-12,2.88E-12
50930,7644.141,3.43E-12,2.88E-12
50940,7644.038,3.44E-12,2.88E-12
50950,7643.935,3.44E-12,2.88E-12
50960,7643.831,3.45E-12,2.89E-12
50970,7643.727,3.47E-12,2.91E-12
50980,7643.623,3.48E-12,2.92E-12
50990,7643.517,3.49E-12,2.93E-12
51000,7643.412,3.50E-12,2.94E-12
51010,7643.305,3.52E-12,2.95E-12
51020,7643.198,3.54E-12,2.97E-12
51030,7643.09,3.55E-12,2.99E-12
51040,7642.981,3.56E-12,2.99E-12
51050,7642.871,3.57E-12,3.00E-12
51060,7642.76,3.58E-12,3.01E-12
51070,7642.648,3.59E-12,3.02E-12
51080,7642.534,3.60E-12,3.03E-12
51090,7642.419,3.61E-12,3.04E-12
51100,7642.302,3.63E-12,3.06E-12
51110,7642.184,3.65E-12,3.08E-12
51120,7642.065,3.67E-12,3.10E-12
51130,7641.943,3.69E-12,3.11E-12
51140,7641.82,3.70E-12,3.12E-12
51150,7641.695,3.72E-12,3.14E-12
51160,7641.568,3.73E-12,3.15E-12
51170,7641.439,3.74E-12,3.16E-12
